player_id,season,week,stat,line,actual_value,book,selected_side,selected_odds,selected_book_implied_prob,selected_market_no_vig_prob,selected_fair_american,selected_raw_prob,selected_prob,selected_edge,selected_ev,model_p_over_calibrated,model_p_under_calibrated,market_p_over_no_vig,market_p_under_no_vig,ev_over,ev_under,recommendation,confidence,top_drivers,result,stake_units,profit_units,game_id,recent_team,opponent_team 
00-0036997,2025,14,receptions,1.5,2.0,synthetic,over,-110,0.5238095238095238,0.5,-264.0,0.725559811205257,0.725559811205257,0.22555981120525703,0.3851596395736725,0.725559811205257,0.27444018879474297,0.5,0.5,0.3851596395736725,-0.47606873048276344,over,high,[],win,1.0,0.9090909090909091,2025_14_DAL_DET,DAL,DET
00-0037085,2025,14,receptions,1.5,1.0,synthetic,over,-110,0.5238095238095238,0.5,-264.0,0.725559811205257,0.725559811205257,0.22555981120525703,0.3851596395736725,0.725559811205257,0.27444018879474297,0.5,0.5,0.3851596395736725,-0.47606873048276344,over,high,[],loss,1.0,-1.0,2025_14_DEN_LV,DEN,LV
00-0037197,2025,14,receptions,1.5,0.0,synthetic,over,-110,0.5238095238095238,0.5,-264.0,0.725559811205257,0.725559811205257,0.22555981120525703,0.3851596395736725,0.725559811205257,0.27444018879474297,0.5,0.5,0.3851596395736725,-0.47606873048276344,over,high,[],loss,1.0,-1.0,2025_14_KC_HOU,KC,HOU
00-0037228,2025,14,receptions,1.5,3.0,synthetic,over,-110,0.5238095238095238,0.5,-264.0,0.725559811205257,0.725559811205257,0.22555981120525703,0.3851596395736725,0.725559811205257,0.27444018879474297,0.5,0.5,0.3851596395736725,-0.47606873048276344,over,high,[],win,1.0,0.9090909090909091,2025_14_PIT_BAL,PIT,BAL
00-0037263,2025,14,receptions,1.5,2.0,synthetic,over,-110,0.5238095238095238,0.5,-264.0,0.725559811205257,0.725559811205257,0.22555981120525703,0.3851596395736725,0.725559811205257,0.27444018879474297,0.5,0.5,0.3851596395736725,-0.47606873048276344,over,high,[],win,1.0,0.9090909090909091,2025_14_ATL_SEA,ATL,SEA
00-0037557,2025,14,receptions,1.5,0.0,synthetic,over,-110,0.5238095238095238,0.5,-264.0,0.725559811205257,0.725559811205257,0.22555981120525703,0.3851596395736725,0.725559811205257,0.27444018879474297,0.5,0.5,0.3851596395736725,-0.47606873048276344,over,high,[],loss,1.0,-1.0,2025_14_LA_ARI,LA,ARI
00-0037617,2025,14,receptions,1.5,0.0,synthetic,over,-110,0.5238095238095238,0.5,-264.0,0.725559811205257,0.725559811205257,0.22555981120525703,0.3851596395736725,0.725559811205257,0.27444018879474297,0.5,0.5,0.3851596395736725,-0.47606873048276344,over,high,[],loss,1.0,-1.0,2025_14_LAC_PHI,LAC,PHI
00-0037840,2025,14,receptions,1.5,2.0,synthetic,over,-110,0.5238095238095238,0.5,-264.0,0.725559811205257,0.725559811205257,0.22555981120525703,0.3851596395736725,0.725559811205257,0.27444018879474297,0.5,0.5,0.3851596395736725,-0.47606873048276344,over,high,[],win,1.0,0.9090909090909091,2025_14_LA_ARI,LA,ARI
00-0038440,2025,14,receptions,1.5,1.0,synthetic,over,-110,0.5238095238095238,0.5,-264.0,0.725559811205257,0.725559811205257,0.22555981120525703,0.3851596395736725,0.725559811205257,0.27444018879474297,0.5,0.5,0.3851596395736725,-0.47606873048276344,over,high,[],loss,1.0,-1.0,2025_14_MIN_WAS,MIN,WAS
00-0038454,2025,14,receptions,1.5,0.0,synthetic,over,-110,0.5238095238095238,0.5,-264.0,0.725559811205257,0.725559811205257,0.22555981120525703,0.3851596395736725,0.725559811205257,0.27444018879474297,0.5,0.5,0.3851596395736725,-0.47606873048276344,over,high,[],loss,1.0,-1.0,2025_14_BAL_PIT,BAL,PIT
00-0038738,2025,14,receptions,1.5,0.0,synthetic,over,-110,0.5238095238095238,0.5,-264.0,0.725559811205257,0.725559811205257,0.22555981120525703,0.3851596395736725,0.725559811205257,0.27444018879474297,0.5,0.5,0.3851596395736725,-0.47606873048276344,over,high,[],loss,1.0,-1.0,2025_14_DAL_DET,DAL,DET
00-0038797,2025,14,receptions,1.5,0.0,synthetic,over,-110,0.5238095238095238,0.5,-264.0,0.725559811205257,0.725559811205257,0.22555981120525703,0.3851596395736725,0.725559811205257,0.27444018879474297,0.5,0.5,0.3851596395736725,-0.47606873048276344,over,high,[],loss,1.0,-1.0,2025_14_GB_CHI,GB,CHI
00-0038809,2025,14,receptions,1.5,1.0,synthetic,over,-110,0.5238095238095238,0.5,-264.0,0.725559811205257,0.725559811205257,0.22555981120525703,0.3851596395736725,0.725559811205257,0.27444018879474297,0.5,0.5,0.3851596395736725,-0.47606873048276344,over,high,[],loss,1.0,-1.0,2025_14_MIN_WAS,MIN,WAS
00-0038951,2025,14,receptions,1.5,0.0,synthetic,over,-110,0.5238095238095238,0.5,-264.0,0.725559811205257,0.725559811205257,0.22555981120525703,0.3851596395736725,0.725559811205257,0.27444018879474297,0.5,0.5,0.3851596395736725,-0.47606873048276344,over,high,[],loss,1.0,-1.0,2025_14_TB_NO,TB,NO
00-0039062,2025,14,receptions,1.5,0.0,synthetic,over,-110,0.5238095238095238,0.5,-264.0,0.725559811205257,0.725559811205257,0.22555981120525703,0.3851596395736725,0.725559811205257,0.27444018879474297,0.5,0.5,0.3851596395736725,-0.47606873048276344,over,high,[],loss,1.0,-1.0,2025_14_DAL_DET,DAL,DET
00-0039391,2025,14,receptions,1.5,1.0,synthetic,over,-110,0.5238095238095238,0.5,-264.0,0.725559811205257,0.725559811205257,0.22555981120525703,0.3851596395736725,0.725559811205257,0.27444018879474297,0.5,0.5,0.3851596395736725,-0.47606873048276344,over,high,[],loss,1.0,-1.0,2025_14_LAC_PHI,LAC,PHI
00-0040078,2025,14,receptions,1.5,0.0,synthetic,over,-110,0.5238095238095238,0.5,-264.0,0.725559811205257,0.725559811205257,0.22555981120525703,0.3851596395736725,0.725559811205257,0.27444018879474297,0.5,0.5,0.3851596395736725,-0.47606873048276344,over,high,[],loss,1.0,-1.0,2025_14_KC_HOU,KC,HOU
00-0040583,2025,14,receptions,1.5,2.0,synthetic,over,-110,0.5238095238095238,0.5,-264.0,0.725559811205257,0.725559811205257,0.22555981120525703,0.3851596395736725,0.725559811205257,0.27444018879474297,0.5,0.5,0.3851596395736725,-0.47606873048276344,over,high,[],win,1.0,0.9090909090909091,2025_14_HOU_KC,HOU,KC
00-0040784,2025,14,receptions,1.5,1.0,synthetic,over,-110,0.5238095238095238,0.5,-264.0,0.725559811205257,0.725559811205257,0.22555981120525703,0.3851596395736725,0.725559811205257,0.27444018879474297,0.5,0.5,0.3851596395736725,-0.47606873048276344,over,high,[],loss,1.0,-1.0,2025_14_CLE_TEN,CLE,TEN
00-0035719,2025,14,receptions,5.5,4.0,synthetic,under,-110,0.5238095238095238,0.5,-264.0,0.725,0.725,0.22499999999999998,0.38409090909090904,0.275,0.725,0.5,0.5,-0.475,0.38409090909090904,under,high,[],win,1.0,0.9090909090909091,2025_14_WAS_MIN,WAS,MIN
00-0038679,2025,14,receptions,2.5,1.0,synthetic,under,-110,0.5238095238095238,0.5,-264.0,0.725,0.725,0.22499999999999998,0.38409090909090904,0.275,0.725,0.5,0.5,-0.475,0.38409090909090904,under,high,[],win,1.0,0.9090909090909091,2025_14_BUF_CIN,BUF,CIN
00-0037837,2025,14,receiving_yards,13.5,31.0,synthetic,over,-110,0.5238095238095238,0.5,-263.0,0.7245447364163506,0.7245447364163506,0.22454473641635064,0.38322176952212395,0.7245447364163506,0.27545526358364936,0.5,0.5,0.38322176952212395,-0.4741308604312149,over,high,[],win,1.0,0.9090909090909091,2025_14_PIT_BAL,PIT,BAL
00-0037664,2025,14,receiving_tds,0.5,0.0,synthetic,under,-110,0.5238095238095238,0.5,-263.0,0.7242380308826457,0.7242380308826457,0.2242380308826457,0.3826362407759599,0.2757619691173543,0.7242380308826457,0.5,0.5,-0.4735453316850509,0.3826362407759599,under,high,[],win,1.0,0.9090909090909091,2025_14_IND_JAX,IND,JAX
00-0039923,2025,14,passing_tds,1.5,3.0,synthetic,under,-110,0.5238095238095238,0.5,-262.0,0.7239800708923666,0.7239800708923666,0.2239800708923666,0.3821437717036089,0.2760199291076334,0.7239800708923666,0.5,0.5,-0.4730528626126999,0.3821437717036089,under,high,[],loss,1.0,-1.0,2025_14_MIN_WAS,MIN,WAS
00-0033293,2025,14,rushing_tds,0.5,0.0,synthetic,under,-110,0.5238095238095238,0.5,-262.0,0.7238492533756888,0.7238492533756888,0.22384925337568884,0.3818940291717696,0.2761507466243112,0.7238492533756888,0.5,0.5,-0.47280312008086045,0.3818940291717696,under,high,[],win,1.0,0.9090909090909091,2025_14_MIN_WAS,MIN,WAS
00-0034860,2025,14,receiving_yards,7.5,0.0,synthetic,over,-110,0.5238095238095238,0.5,-262.0,0.7237319353722997,0.7237319353722997,0.22373193537229974,0.3816700584380267,0.7237319353722997,0.27626806462770026,0.5,0.5,0.3816700584380267,-0.4725791493471177,over,high,[],loss,1.0,-1.0,2025_14_NO_TB,NO,TB
00-0034798,2025,14,receiving_yards,3.5,2.0,synthetic,over,-110,0.5238095238095238,0.5,-261.0,0.7231047719857818,0.7231047719857818,0.22310477198578182,0.38047274651831076,0.7231047719857818,0.2768952280142182,0.5,0.5,0.38047274651831076,-0.4713818374274017,over,high,[],loss,1.0,-1.0,2025_14_CHI_GB,CHI,GB
00-0035676,2025,14,receptions,6.5,6.0,synthetic,under,-110,0.5238095238095238,0.5,-261.0,0.723,0.723,0.22299999999999998,0.3802727272727272,0.277,0.723,0.5,0.5,-0.47118181818181815,0.3802727272727272,under,high,[],win,1.0,0.9090909090909091,2025_14_PHI_LAC,PHI,LAC
00-0038134,2025,14,rushing_tds,0.5,0.0,synthetic,under,-110,0.5238095238095238,0.5,-260.0,0.7223428930860993,0.7223428930860993,0.22234289308609934,0.3790182504370987,0.2776571069139006,0.7223428930860993,0.5,0.5,-0.4699273413461897,0.3790182504370987,under,high,[],win,1.0,0.9090909090909091,2025_14_SEA_ATL,SEA,ATL
00-0033858,2025,14,receiving_yards,7.5,0.0,synthetic,over,-110,0.5238095238095238,0.5,-258.0,0.7209350522931222,0.7209350522931222,0.22093505229312216,0.3763305543777786,0.7209350522931222,0.27906494770687784,0.5,0.5,0.3763305543777786,-0.46723964528686956,over,high,[],loss,1.0,-1.0,2025_14_PIT_BAL,PIT,BAL
00-0038134,2025,14,rushing_yards,65.5,29.0,synthetic,under,-110,0.5238095238095238,0.5,-257.0,0.7197531241625604,0.7197531241625604,0.21975312416256043,0.3740741461285244,0.28024687583743957,0.7197531241625604,0.5,0.5,-0.4649832370376154,0.3740741461285244,under,high,[],win,1.0,0.9090909090909091,2025_14_SEA_ATL,SEA,ATL
00-0040202,2025,14,carries,7.5,19.0,synthetic,under,-110,0.5238095238095238,0.5,-257.0,0.7195102089305343,0.7195102089305343,0.2195102089305343,0.3736103988673837,0.28048979106946575,0.7195102089305343,0.5,0.5,-0.46451948977647456,0.3736103988673837,under,high,[],loss,1.0,-1.0,2025_14_NO_TB,NO,TB
00-0038134,2025,14,carries,13.5,10.0,synthetic,under,-110,0.5238095238095238,0.5,-256.0,0.7190788037836416,0.7190788037836416,0.21907880378364164,0.3727868072233158,0.28092119621635836,0.7190788037836416,0.5,0.5,-0.4636958981324068,0.3727868072233158,under,high,[],win,1.0,0.9090909090909091,2025_14_SEA_ATL,SEA,ATL
00-0034798,2025,14,receptions,0.5,1.0,synthetic,over,-110,0.5238095238095238,0.5,-256.0,0.719,0.719,0.21899999999999997,0.37263636363636354,0.719,0.281,0.5,0.5,0.37263636363636354,-0.4635454545454545,over,high,[],win,1.0,0.9090909090909091,2025_14_CHI_GB,CHI,GB
00-0037594,2025,14,rushing_yards,0.5,0.0,synthetic,over,-110,0.5238095238095238,0.5,-255.0,0.7184900658070038,0.7184900658070038,0.2184900658070038,0.37166285290428,0.7184900658070038,0.2815099341929962,0.5,0.5,0.37166285290428,-0.4625719438133709,over,high,[],loss,1.0,-1.0,2025_14_TEN_CLE,TEN,CLE
00-0036997,2025,14,receiving_yards,8.5,0.0,synthetic,over,-110,0.5238095238095238,0.5,-255.0,0.7179629169260834,0.7179629169260834,0.21796291692608338,0.3706564777679774,0.7179629169260834,0.2820370830739166,0.5,0.5,0.3706564777679774,-0.46156556867706827,over,high,[],loss,1.0,-1.0,2025_14_DAL_DET,DAL,DET
00-0037228,2025,14,receiving_yards,8.5,49.0,synthetic,over,-110,0.5238095238095238,0.5,-255.0,0.7179629169260834,0.7179629169260834,0.21796291692608338,0.3706564777679774,0.7179629169260834,0.2820370830739166,0.5,0.5,0.3706564777679774,-0.46156556867706827,over,high,[],win,1.0,0.9090909090909091,2025_14_PIT_BAL,PIT,BAL
00-0037557,2025,14,receiving_yards,8.5,0.0,synthetic,over,-110,0.5238095238095238,0.5,-255.0,0.7179629169260834,0.7179629169260834,0.21796291692608338,0.3706564777679774,0.7179629169260834,0.2820370830739166,0.5,0.5,0.3706564777679774,-0.46156556867706827,over,high,[],loss,1.0,-1.0,2025_14_LA_ARI,LA,ARI
00-0032268,2025,14,passing_tds,1.5,0.0,synthetic,under,-110,0.5238095238095238,0.5,-255.0,0.7179498658772767,0.7179498658772767,0.21794986587727672,0.37063156212934645,0.28205013412272323,0.7179498658772767,0.5,0.5,-0.46154065303843744,0.37063156212934645,under,high,[],win,1.0,0.9090909090909091,2025_14_WAS_MIN,WAS,MIN
00-0040236,2025,14,carries,13.5,14.0,synthetic,under,-110,0.5238095238095238,0.5,-254.0,0.7178490524808885,0.7178490524808885,0.21784905248088848,0.3704391001907871,0.2821509475191116,0.7178490524808885,0.5,0.5,-0.46134819109987796,0.3704391001907871,under,high,[],loss,1.0,-1.0,2025_14_CHI_GB,CHI,GB
00-0039067,2025,14,receptions,6.5,4.0,synthetic,under,-110,0.5238095238095238,0.5,-253.0,0.7170000000000001,0.7170000000000001,0.21700000000000008,0.36881818181818193,0.283,0.7170000000000001,0.5,0.5,-0.4597272727272728,0.36881818181818193,under,high,[],win,1.0,0.9090909090909091,2025_14_KC_HOU,KC,HOU
00-0040134,2025,14,receiving_yards,46.5,32.0,synthetic,under,-110,0.5238095238095238,0.5,-253.0,0.7165194078093486,0.7165194078093486,0.21651940780934864,0.36790068763602923,0.28348059219065136,0.7165194078093486,0.5,0.5,-0.4588097785451201,0.36790068763602923,under,high,[],win,1.0,0.9090909090909091,2025_14_DEN_LV,DEN,LV
00-0035700,2025,14,carries,15.5,20.0,synthetic,under,-110,0.5238095238095238,0.5,-253.0,0.7164851931964613,0.7164851931964613,0.2164851931964613,0.367835368829608,0.28351480680353863,0.7164851931964613,0.5,0.5,-0.45874445973869893,0.367835368829608,under,high,[],loss,1.0,-1.0,2025_14_GB_CHI,GB,CHI
00-0039361,2025,14,carries,18.5,15.0,synthetic,under,-110,0.5238095238095238,0.5,-253.0,0.7163900930097811,0.7163900930097811,0.21639009300978107,0.36765381392776386,0.283609906990219,0.7163900930097811,0.5,0.5,-0.45856290483685475,0.36765381392776386,under,high,[],win,1.0,0.9090909090909091,2025_14_TB_NO,TB,NO
00-0037614,2025,14,receptions,3.5,4.0,synthetic,under,-110,0.5238095238095238,0.5,-252.0,0.716,0.716,0.21599999999999997,0.36690909090909085,0.284,0.716,0.5,0.5,-0.45781818181818185,0.36690909090909085,under,high,[],loss,1.0,-1.0,2025_14_NYJ_MIA,NYJ,MIA
00-0040784,2025,14,rushing_yards,68.5,26.0,synthetic,under,-110,0.5238095238095238,0.5,-252.0,0.7156875042388767,0.7156875042388767,0.21568750423887673,0.366312508092401,0.2843124957611233,0.7156875042388767,0.5,0.5,-0.45722159900149195,0.366312508092401,under,high,[],win,1.0,0.9090909090909091,2025_14_CLE_TEN,CLE,TEN
00-0038951,2025,14,rushing_tds,0.5,1.0,synthetic,under,-110,0.5238095238095238,0.5,-250.0,0.7142740284695015,0.7142740284695015,0.2142740284695015,0.36361405435086647,0.28572597153049845,0.7142740284695015,0.5,0.5,-0.45452314525995746,0.36361405435086647,under,high,[],loss,1.0,-1.0,2025_14_TB_NO,TB,NO
00-0037247,2025,14,receptions,7.5,5.0,synthetic,under,-110,0.5238095238095238,0.5,-248.0,0.7130000000000001,0.7130000000000001,0.21300000000000008,0.36118181818181827,0.287,0.7130000000000001,0.5,0.5,-0.4520909090909092,0.36118181818181827,under,high,[],win,1.0,0.9090909090909091,2025_14_DAL_DET,DAL,DET
00-0039798,2025,14,rushing_yards,7.5,22.0,synthetic,over,-110,0.5238095238095238,0.5,-248.0,0.7129747405777742,0.7129747405777742,0.2129747405777742,0.361133595648478,0.7129747405777742,0.2870252594222258,0.5,0.5,0.361133595648478,-0.45204268655756896,over,high,[],win,1.0,0.9090909090909091,2025_14_NYJ_MIA,NYJ,MIA
00-0040784,2025,14,carries,19.5,14.0,synthetic,under,-110,0.5238095238095238,0.5,-248.0,0.7125969750582534,0.7125969750582534,0.21259697505825337,0.3604124069293928,0.28740302494174663,0.7125969750582534,0.5,0.5,-0.4513214978384837,0.3604124069293928,under,high,[],win,1.0,0.9090909090909091,2025_14_CLE_TEN,CLE,TEN
00-0040666,2025,14,rushing_yards,66.5,56.0,synthetic,under,-110,0.5238095238095238,0.5,-248.0,0.7125938425521259,0.7125938425521259,0.21259384255212588,0.3604064266904221,0.2874061574478741,0.7125938425521259,0.5,0.5,-0.45131551759951305,0.3604064266904221,under,high,[],win,1.0,0.9090909090909091,2025_14_LAC_PHI,LAC,PHI
00-0030506,2025,14,receptions,5.5,1.0,synthetic,under,-110,0.5238095238095238,0.5,-247.0,0.712,0.712,0.21199999999999997,0.3592727272727272,0.288,0.712,0.5,0.5,-0.4501818181818182,0.3592727272727272,under,high,[],win,1.0,0.9090909090909091,2025_14_KC_HOU,KC,HOU
00-0036554,2025,14,receptions,6.5,4.0,synthetic,under,-110,0.5238095238095238,0.5,-247.0,0.712,0.712,0.21199999999999997,0.3592727272727272,0.288,0.712,0.5,0.5,-0.4501818181818182,0.3592727272727272,under,high,[],win,1.0,0.9090909090909091,2025_14_HOU_KC,HOU,KC
00-0038573,2025,14,receiving_yards,0.5,0.0,synthetic,over,-110,0.5238095238095238,0.5,-247.0,0.7119323142012102,0.7119323142012102,0.21193231420121017,0.359143508929583,0.7119323142012102,0.28806768579878983,0.5,0.5,0.359143508929583,-0.45005259983867396,over,high,[],loss,1.0,-1.0,2025_14_LAC_PHI,LAC,PHI
00-0034855,2025,14,passing_tds,1.5,1.0,synthetic,under,-110,0.5238095238095238,0.5,-246.0,0.7113842535243123,0.7113842535243123,0.21138425352431234,0.3580972112736872,0.28861574647568766,0.7113842535243123,0.5,0.5,-0.4490063021827781,0.3580972112736872,under,high,[],win,1.0,0.9090909090909091,2025_14_TB_NO,TB,NO
00-0038542,2025,14,carries,19.5,20.0,synthetic,under,-110,0.5238095238095238,0.5,-246.0,0.7110157909894648,0.7110157909894648,0.21101579098946477,0.3573937827980691,0.2889842090105353,0.7110157909894648,0.5,0.5,-0.44830287370716,0.3573937827980691,under,high,[],loss,1.0,-1.0,2025_14_ATL_SEA,ATL,SEA
00-0037306,2025,14,receptions,0.5,2.0,synthetic,over,-110,0.5238095238095238,0.5,-246.0,0.711,0.711,0.21099999999999997,0.35736363636363633,0.711,0.28900000000000003,0.5,0.5,0.35736363636363633,-0.4482727272727272,over,high,[],win,1.0,0.9090909090909091,2025_14_GB_CHI,GB,CHI
00-0039424,2025,14,receiving_yards,38.5,40.0,synthetic,under,-110,0.5238095238095238,0.5,-246.0,0.7108461871934074,0.7108461871934074,0.21084618719340742,0.35706999373286874,0.2891538128065926,0.7108461871934074,0.5,0.5,-0.4479790846419596,0.35706999373286874,under,high,[],loss,1.0,-1.0,2025_14_NO_TB,NO,TB
00-0035676,2025,14,receiving_yards,76.5,100.0,synthetic,under,-110,0.5238095238095238,0.5,-246.0,0.7108015863983982,0.7108015863983982,0.2108015863983982,0.3569848467605783,0.2891984136016018,0.7108015863983982,0.5,0.5,-0.4478939376696693,0.3569848467605783,under,high,[],loss,1.0,-1.0,2025_14_PHI_LAC,PHI,LAC
00-0040128,2025,14,receptions,5.5,2.0,synthetic,under,-110,0.5238095238095238,0.5,-245.0,0.71,0.71,0.20999999999999996,0.35545454545454536,0.29,0.71,0.5,0.5,-0.44636363636363635,0.35545454545454536,under,high,[],win,1.0,0.9090909090909091,2025_14_IND_JAX,IND,JAX
00-0039165,2025,14,rushing_yards,51.5,46.0,synthetic,under,-110,0.5238095238095238,0.5,-245.0,0.7099510426312478,0.7099510426312478,0.20995104263124775,0.35536108138692746,0.29004895736875225,0.7099510426312478,0.5,0.5,-0.44627017229601845,0.35536108138692746,under,high,[],win,1.0,0.9090909090909091,2025_14_SEA_ATL,SEA,ATL
00-0033591,2025,14,receptions,3.5,1.0,synthetic,under,-110,0.5238095238095238,0.5,-244.0,0.7090000000000001,0.7090000000000001,0.20900000000000007,0.3535454545454547,0.291,0.7090000000000001,0.5,0.5,-0.44445454545454555,0.3535454545454547,under,high,[],win,1.0,0.9090909090909091,2025_14_WAS_MIN,WAS,MIN
00-0040676,2025,14,passing_tds,0.5,2.0,synthetic,over,-110,0.5238095238095238,0.5,-243.0,0.7086451149187274,0.7086451149187274,0.2086451149187274,0.352867946663025,0.7086451149187274,0.2913548850812726,0.5,0.5,0.352867946663025,-0.44377703757211595,over,high,[],win,1.0,0.9090909090909091,2025_14_TEN_CLE,TEN,CLE
00-0026498,2025,14,passing_tds,2.5,3.0,synthetic,under,-110,0.5238095238095238,0.5,-243.0,0.7086365896843366,0.7086365896843366,0.20863658968433663,0.3528516712155517,0.2913634103156634,0.7086365896843366,0.5,0.5,-0.44376076212464266,0.3528516712155517,under,high,[],loss,1.0,-1.0,2025_14_LA_ARI,LA,ARI
00-0039451,2025,14,receptions,0.5,2.0,synthetic,over,-110,0.5238095238095238,0.5,-242.0,0.708,0.708,0.20799999999999996,0.3516363636363635,0.708,0.29200000000000004,0.5,0.5,0.3516363636363635,-0.44254545454545446,over,high,[],win,1.0,0.9090909090909091,2025_14_NYJ_MIA,NYJ,MIA
00-0036919,2025,14,carries,6.5,4.0,synthetic,under,-110,0.5238095238095238,0.5,-242.0,0.7077555795106065,0.7077555795106065,0.20775557951060653,0.351169742702067,0.2922444204893934,0.7077555795106065,0.5,0.5,-0.44207883361115796,0.351169742702067,under,high,[],win,1.0,0.9090909090909091,2025_14_PIT_BAL,PIT,BAL
00-0039338,2025,14,receiving_tds,0.5,1.0,synthetic,under,-110,0.5238095238095238,0.5,-242.0,0.707652846547662,0.707652846547662,0.20765284654766203,0.3509736161364456,0.29234715345233797,0.707652846547662,0.5,0.5,-0.4418827070455366,0.3509736161364456,under,high,[],loss,1.0,-1.0,2025_14_LV_DEN,LV,DEN
00-0038935,2025,14,receiving_yards,51.5,27.0,synthetic,under,-110,0.5238095238095238,0.5,-242.0,0.7073680728762761,0.7073680728762761,0.20736807287627612,0.3504299573092544,0.2926319271237239,0.7073680728762761,0.5,0.5,-0.44133904821834535,0.3504299573092544,under,high,[],win,1.0,0.9090909090909091,2025_14_JAX_IND,JAX,IND
00-0040730,2025,14,carries,7.5,17.0,synthetic,under,-110,0.5238095238095238,0.5,-240.0,0.7056669931603139,0.7056669931603139,0.2056669931603139,0.3471824414878719,0.2943330068396861,0.7056669931603139,0.5,0.5,-0.4380915323969629,0.3471824414878719,under,high,[],loss,1.0,-1.0,2025_14_DEN_LV,DEN,LV
00-0039040,2025,14,carries,19.5,7.0,synthetic,under,-110,0.5238095238095238,0.5,-239.0,0.7054135505165187,0.7054135505165187,0.20541355051651866,0.3466985964406265,0.29458644948348134,0.7054135505165187,0.5,0.5,-0.43760768734971744,0.3466985964406265,under,high,[],win,1.0,0.9090909090909091,2025_14_MIA_NYJ,MIA,NYJ
00-0035689,2025,14,receptions,2.5,6.0,synthetic,under,-110,0.5238095238095238,0.5,-239.0,0.7050000000000001,0.7050000000000001,0.20500000000000007,0.34590909090909105,0.295,0.7050000000000001,0.5,0.5,-0.43681818181818194,0.34590909090909105,under,high,[],loss,1.0,-1.0,2025_14_BUF_CIN,BUF,CIN
00-0036970,2025,14,receptions,3.5,6.0,synthetic,under,-110,0.5238095238095238,0.5,-239.0,0.7050000000000001,0.7050000000000001,0.20500000000000007,0.34590909090909105,0.295,0.7050000000000001,0.5,0.5,-0.43681818181818194,0.34590909090909105,under,high,[],loss,1.0,-1.0,2025_14_ATL_SEA,ATL,SEA
00-0033077,2025,14,rushing_yards,9.5,14.0,synthetic,over,-110,0.5238095238095238,0.5,-239.0,0.7049910436607512,0.7049910436607512,0.20499104366075116,0.3458919924432522,0.7049910436607512,0.29500895633924884,0.5,0.5,0.3458919924432522,-0.43680108335234313,over,high,[],win,1.0,0.9090909090909091,2025_14_DAL_DET,DAL,DET
00-0037545,2025,14,rushing_yards,9.5,0.0,synthetic,over,-110,0.5238095238095238,0.5,-239.0,0.7049910436607512,0.7049910436607512,0.20499104366075116,0.3458919924432522,0.7049910436607512,0.29500895633924884,0.5,0.5,0.3458919924432522,-0.43680108335234313,over,high,[],loss,1.0,-1.0,2025_14_SEA_ATL,SEA,ATL
00-0040743,2025,14,rushing_yards,9.5,55.0,synthetic,over,-110,0.5238095238095238,0.5,-239.0,0.7049910436607512,0.7049910436607512,0.20499104366075116,0.3458919924432522,0.7049910436607512,0.29500895633924884,0.5,0.5,0.3458919924432522,-0.43680108335234313,over,high,[],win,1.0,0.9090909090909091,2025_14_NO_TB,NO,TB
00-0035537,2025,14,receiving_yards,37.5,14.0,synthetic,under,-110,0.5238095238095238,0.5,-239.0,0.7047066013019334,0.7047066013019334,0.2047066013019334,0.3453489661218728,0.29529339869806653,0.7047066013019334,0.5,0.5,-0.4362580570309638,0.3453489661218728,under,high,[],win,1.0,0.9090909090909091,2025_14_BUF_CIN,BUF,CIN
00-0040739,2025,14,receiving_yards,2.5,0.0,synthetic,over,-110,0.5238095238095238,0.5,-237.0,0.7036198118321805,0.7036198118321805,0.20361981183218048,0.3432741862250718,0.7036198118321805,0.2963801881678195,0.5,0.5,0.3432741862250718,-0.4341832771341627,over,high,[],loss,1.0,-1.0,2025_14_SEA_ATL,SEA,ATL
00-0039603,2025,14,carries,1.5,0.0,synthetic,over,-110,0.5238095238095238,0.5,-237.0,0.7030004422390499,0.7030004422390499,0.2030004422390499,0.34209175336545883,0.7030004422390499,0.2969995577609501,0.5,0.5,0.34209175336545883,-0.4330008442745498,over,high,[],loss,1.0,-1.0,2025_14_HOU_KC,HOU,KC
00-0039075,2025,14,receptions,6.5,7.0,synthetic,under,-110,0.5238095238095238,0.5,-237.0,0.7030000000000001,0.7030000000000001,0.20300000000000007,0.3420909090909092,0.297,0.7030000000000001,0.5,0.5,-0.4330000000000001,0.3420909090909092,under,high,[],loss,1.0,-1.0,2025_14_LA_ARI,LA,ARI
00-0039880,2025,14,receptions,3.5,3.0,synthetic,under,-110,0.5238095238095238,0.5,-237.0,0.7030000000000001,0.7030000000000001,0.20300000000000007,0.3420909090909092,0.297,0.7030000000000001,0.5,0.5,-0.4330000000000001,0.3420909090909092,under,high,[],win,1.0,0.9090909090909091,2025_14_MIA_NYJ,MIA,NYJ
00-0040727,2025,14,receptions,2.5,1.0,synthetic,under,-110,0.5238095238095238,0.5,-237.0,0.7030000000000001,0.7030000000000001,0.20300000000000007,0.3420909090909092,0.297,0.7030000000000001,0.5,0.5,-0.4330000000000001,0.3420909090909092,under,high,[],win,1.0,0.9090909090909091,2025_14_LAC_PHI,LAC,PHI
